[2022-11-13 01:28:05,876][ai4sci.trainer][INFO] - [0] [0/1: 61440 / 80072 (77%)] epoch=0.0000 dt=0.4784 running_loss=0.0206 batch_loss=0.0256 acc=0.0028 batch_acc=0.0039
[2022-11-13 01:28:11,723][ai4sci.trainer][INFO] - [0] [0/1: 64000 / 80072 (80%)] epoch=0.0000 dt=0.4469 running_loss=0.0214 batch_loss=0.0260 acc=0.0031 batch_acc=0.0000
[2022-11-13 01:28:16,941][ai4sci.trainer][INFO] - [0] [0/1: 66560 / 80072 (83%)] epoch=0.0000 dt=0.4759 running_loss=0.0222 batch_loss=0.0254 acc=0.0034 batch_acc=0.0078
[2022-11-13 01:28:22,775][ai4sci.trainer][INFO] - [0] [0/1: 69120 / 80072 (87%)] epoch=0.0000 dt=0.5522 running_loss=0.0231 batch_loss=0.0246 acc=0.0037 batch_acc=0.0195
[2022-11-13 01:28:29,108][ai4sci.trainer][INFO] - [0] [0/1: 71680 / 80072 (90%)] epoch=0.0000 dt=0.4393 running_loss=0.0239 batch_loss=0.0249 acc=0.0040 batch_acc=0.0039
[2022-11-13 01:28:33,973][ai4sci.trainer][INFO] - [0] [0/1: 74240 / 80072 (93%)] epoch=0.0000 dt=0.4041 running_loss=0.0247 batch_loss=0.0249 acc=0.0044 batch_acc=0.0117
[2022-11-13 01:28:39,247][ai4sci.trainer][INFO] - [0] [0/1: 76800 / 80072 (96%)] epoch=0.0000 dt=0.4368 running_loss=0.0255 batch_loss=0.0247 acc=0.0049 batch_acc=0.0195
[2022-11-13 01:28:45,414][ai4sci.trainer][INFO] - [0] [0/1: 79360 / 80072 (99%)] epoch=0.0000 dt=0.4472 running_loss=0.0263 batch_loss=0.0249 acc=0.0055 batch_acc=0.0117
[2022-11-13 01:28:47,510][__main__][INFO] - Total training time: 213.2711501121521 seconds
[2022-11-13 01:28:47,510][__main__][INFO] - Total training time: 213.26897883415222 seconds
[2022-11-13 01:28:47,510][__main__][INFO] - Total training time: 213.27052760124207 seconds
[2022-11-13 01:28:47,510][__main__][INFO] - Total training time: 213.27001452445984 seconds
[2022-11-13 01:28:47,510][__main__][INFO] - Total training time: 213.27239274978638 seconds
[2022-11-13 01:28:47,510][__main__][INFO] - Total training time: 213.27052664756775 seconds
[2022-11-13 01:28:47,510][__main__][INFO] - Total training time: 213.27060794830322 seconds
[2022-11-13 01:28:47,510][__main__][INFO] - Total training time: 213.27603721618652 seconds
[2022-11-13 01:28:47,512][__main__][INFO] - Average time per epoch in the last 5: 209.0066797733307
[2022-11-13 01:28:47,512][__main__][INFO] - Average time per epoch in the last 5: 209.01179194450378
[2022-11-13 01:28:47,512][__main__][INFO] - Average time per epoch in the last 5: 209.0314235687256
[2022-11-13 01:28:47,512][__main__][INFO] - Average time per epoch in the last 5: 209.02323055267334
[2022-11-13 01:28:47,512][__main__][INFO] - Average time per epoch in the last 5: 208.8994448184967
[2022-11-13 01:28:47,511][__main__][INFO] - Total training time: 212.93180799484253 seconds
[2022-11-13 01:28:47,512][__main__][INFO] - Average time per epoch in the last 5: 208.9426097869873
[2022-11-13 01:28:47,511][__main__][INFO] - Total training time: 212.9319281578064 seconds
[2022-11-13 01:28:47,512][__main__][INFO] - Average time per epoch in the last 5: 209.02970242500305
[2022-11-13 01:28:47,514][__main__][INFO] - Total training time: 212.9341320991516 seconds
[2022-11-13 01:28:47,512][__main__][INFO] - Average time per epoch in the last 5: 209.02552556991577
[2022-11-13 01:28:47,514][__main__][INFO] - Total training time: 212.9345724582672 seconds
[2022-11-13 01:28:47,518][__main__][INFO] - Total training time: 212.9388222694397 seconds
[2022-11-13 01:28:47,518][__main__][INFO] - Total training time: 212.93855547904968 seconds
[2022-11-13 01:28:47,520][__main__][INFO] - Total training time: 212.94080185890198 seconds
[2022-11-13 01:28:47,554][__main__][INFO] - Average time per epoch in the last 5: 208.59136962890625
[2022-11-13 01:28:47,554][__main__][INFO] - Average time per epoch in the last 5: 208.58646154403687
[2022-11-13 01:28:47,554][__main__][INFO] - Average time per epoch in the last 5: 208.5976173877716
[2022-11-13 01:28:47,554][__main__][INFO] - Average time per epoch in the last 5: 208.59221029281616
[2022-11-13 01:28:47,554][__main__][INFO] - Average time per epoch in the last 5: 208.5953130722046
[2022-11-13 01:28:47,554][__main__][INFO] - Average time per epoch in the last 5: 208.59417462348938
[2022-11-13 01:28:47,554][__main__][INFO] - Average time per epoch in the last 5: 208.58934211730957
[2022-11-13 01:28:51,946][__main__][INFO] - -------------------
[2022-11-13 01:28:51,946][__main__][INFO] - [TEST] Accuracy: 0%
[2022-11-13 01:28:51,947][__main__][INFO] - -------------------
[2022-11-13 01:28:51,949][__main__][INFO] - ----------------------------
[2022-11-13 01:28:51,949][__main__][INFO] - [TRAIN]  loss=0.0016  acc=0%
[2022-11-13 01:28:51,949][__main__][INFO] - ----------------------------
[2022-11-13 01:28:52,622][__main__][INFO] - Total training time: 218.04287481307983 seconds
[2022-11-13 01:28:52,623][__main__][INFO] - Average time per epoch in the last 5: 208.59011149406433
